Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2020-03-20 00:00:00 UTC,"Shares of several basic materials companies are trading higher, rebounding from recent weakness. Containment actions taken by California and economic stimulus measures have lifted markets higher though virus fears still persist globally.",AA,https://www.benzinga.com/wiim/20/03/15616173/shares-of-several-basic-materials-companies-are-trading-higher-rebounding-from-recent-weakness-conta,Benzinga Newsdesk,,,,,,
2020-03-20 00:00:00 UTC,"Deutsche Bank Maintains Buy on Alcoa, Lowers Price Target to $10",AA,https://www.benzinga.com/news/20/03/15615991/deutsche-bank-maintains-buy-on-alcoa-lowers-price-target-to-10,Benzinga_Newsdesk,,,,,,
2020-03-19 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday,AA,https://www.benzinga.com/news/20/03/15607641/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,,,,,,
2020-03-18 00:00:00 UTC,Shares of several steel and materials stocks are trading lower amid investor concerns about a global recession driven by the coronavirus. An economic slowdown would reduce demand for basic materials.,AA,https://www.benzinga.com/wiim/20/03/15577840/shares-of-several-steel-and-materials-stocks-are-trading-lower-amid-investor-concerns-about-a-global,Benzinga Newsdesk,,,,,,
2020-03-17 00:00:00 UTC,"Shares of several basic materials companies are trading higher, rebounding from Monday's crash. Stocks may also potentially be getting a boost from expectations of further stimulus proposals.",AA,https://www.benzinga.com/wiim/20/03/15568465/shares-of-several-basic-materials-companies-are-trading-higher-rebounding-from-mondays-crash-stocks,Benzinga Newsdesk,,,,,,
2020-03-16 00:00:00 UTC,Stocks That Hit 52-Week Lows On Monday,AA,https://www.benzinga.com/news/20/03/15560273/stocks-that-hit-52-week-lows-on-monday,Benzinga Newsdesk,,,,,,
2020-03-16 00:00:00 UTC,Shares of several steel and materials stocks are trading lower amid investor concerns about a global recession driven by coronavirus. An economic slowdown would reduce demand for basic materials.,AA,https://www.benzinga.com/wiim/20/03/15557287/shares-of-several-steel-and-materials-stocks-are-trading-lower-amid-investor-concerns-about-a-global,luke@benzinga.com,,,,,,
2020-03-12 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday,AA,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,,,,,,
2020-03-11 00:00:00 UTC,Stocks That Hit 52-Week Lows On Wednesday,AA,https://www.benzinga.com/news/20/03/15528100/stocks-that-hit-52-week-lows-on-wednesday,Lisa Levin,,,,,,
2020-03-11 00:00:00 UTC,14 Basic Materials Stocks Moving In Wednesday's Pre-Market Session,AA,https://www.benzinga.com/pre-market-outlook/20/03/15525793/14-basic-materials-stocks-moving-in-wednesdays-pre-market-session,Benzinga Newsdesk,,,,,,
2020-03-11 00:00:00 UTC,"Shares of several basic materials companies are trading lower amid the global coronavirus outbreak, which has disrupted economic growth and hampered the demand for basic materials.",AA,https://www.benzinga.com/wiim/20/03/15525171/shares-of-several-basic-materials-companies-are-trading-lower-amid-the-global-coronavirus-outbreak-w,luke@benzinga.com,,,,,,
2020-03-10 00:00:00 UTC,10 Basic Materials Stocks Gaining In Tuesday's Pre-Market Session,AA,https://www.benzinga.com/pre-market-outlook/20/03/15515830/10-basic-materials-stocks-gaining-in-tuesdays-pre-market-session,Benzinga Newsdesk,,,,,,
2020-03-10 00:00:00 UTC,"Shares of several basic materials companies are trading higher, rebounding from Monday's selloff. The basic materials space has been negatively impacted by the coronavirus outbreak, as the virus has disrupted economic activity globally.",AA,https://www.benzinga.com/wiim/20/03/15515039/shares-of-several-basic-materials-companies-are-trading-higher-rebounding-from-mondays-selloff-the-b,luke@benzinga.com,,,,,,
2020-03-09 00:00:00 UTC,"Shares of several basic materials companies are trading lower amid the global coronavirus outbreak, which has disrupted economic growth and hampered the demand for basic materials.",AA,https://www.benzinga.com/wiim/20/03/15507983/shares-of-several-basic-materials-companies-are-trading-lower-amid-the-global-coronavirus-outbreak-w,luke@benzinga.com,,,,,,
2020-03-09 00:00:00 UTC,22 Basic Materials Stocks Moving In Monday's Pre-Market Session,AA,https://www.benzinga.com/pre-market-outlook/20/03/15505911/22-basic-materials-stocks-moving-in-mondays-pre-market-session,Lisa Levin,,,,,,
2020-03-06 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday,AA,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,,,,,,
2020-03-05 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday,AA,https://www.benzinga.com/news/20/03/15489549/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,,,,,,
2020-03-05 00:00:00 UTC,Shares of several basic material companies are trading lower as global markets continue to experience volatility amid the coronavirus spread.,AA,https://www.benzinga.com/wiim/20/03/15487031/shares-of-several-basic-material-companies-are-trading-lower-as-global-markets-continue-to-experienc,Benzinga Newsdesk,,,,,,
2020-02-28 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday,AA,https://www.benzinga.com/news/20/02/15441854/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,,,,,,
2020-02-27 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday,AA,https://www.benzinga.com/news/20/02/15429529/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,,,,,,
2020-02-25 00:00:00 UTC,"Shares of several basic materials companies are trading lower as markets fall amid the continued spread of the coronavirus, which has weighed on global economic outlook, impacting stocks across sectors.",AA,https://www.benzinga.com/wiim/20/02/15408322/shares-of-several-basic-materials-companies-are-trading-lower-as-markets-fall-amid-the-continued-spr,Benzinga Newsdesk,,,,,,
2020-02-24 00:00:00 UTC,Shares of several basic materials companies are trading lower as coronavirus cases surge outside of China. NOTE: The virus has raised fear of a global economic slowdown.,AA,https://www.benzinga.com/wiim/20/02/15392275/shares-of-several-basic-materials-companies-are-trading-lower-as-coronavirus-cases-surge-outside-of,Benzinga Newsdesk,,,,,,
2020-02-23 00:00:00 UTC,Boeing Offers More Support for MAX Suppliers,AA,https://www.benzinga.com/news/20/02/15390275/boeing-offers-more-support-for-max-suppliers,Charles Gross,,,,,,
2020-02-05 00:00:00 UTC,Shares of several basic materials companies are trading higher as unconfirmed reports of progress towards a coronavirus treatment lift investor sentiment and economic outlook. Recent coronavirus fears clouded the demand outlook for these products.,AA,https://www.benzinga.com/wiim/20/02/15259068/shares-of-several-basic-materials-companies-are-trading-higher-as-unconfirmed-reports-of-progress-to,Benzinga Newsdesk,,,,,,
2020-02-05 00:00:00 UTC,36 Stocks Moving in Wednesday's Pre-Market Session,AA,https://www.benzinga.com/news/20/02/15256797/36-stocks-moving-in-wednesdays-pre-market-session,Lisa Levin,,,,,,
2020-01-31 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday,AA,https://www.benzinga.com/news/20/01/15228049/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,,,,,,
2020-01-30 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday,AA,https://www.benzinga.com/news/20/01/15218654/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,,,,,,
2020-01-29 00:00:00 UTC,Stocks That Hit 52-Week Lows On Wednesday,AA,https://www.benzinga.com/news/20/01/15209338/stocks-that-hit-52-week-lows-on-wednesday,Lisa Levin,,,,,,
2020-01-27 00:00:00 UTC,Stocks That Hit 52-Week Lows On Monday,AA,https://www.benzinga.com/news/20/01/15189649/stocks-that-hit-52-week-lows-on-monday,Lisa Levin,,,,,,
2020-01-24 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday,AA,https://www.benzinga.com/news/20/01/15181507/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,,,,,,
2020-01-23 00:00:00 UTC,28 Basic Materials Stocks Moving In Thursday's Session,AA,https://www.benzinga.com/intraday-update/20/01/15174025/28-basic-materials-stocks-moving-in-thursdays-session,Benzinga Newsdesk,,,,,,
2020-01-21 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For January 21, 2020",AA,https://www.benzinga.com/analyst-ratings/upgrades/20/01/15155081/benzingas-top-upgrades-downgrades-for-january-21-2020,Lisa Levin,,,,,,
2020-01-17 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For January 17, 2020",AA,https://www.benzinga.com/analyst-ratings/upgrades/20/01/15144614/benzingas-top-upgrades-downgrades-for-january-17-2020,Lisa Levin,,,,,,
2020-01-17 00:00:00 UTC,Deutsche Bank Upgrades Alcoa to Buy,AA,https://www.benzinga.com/news/20/01/15141614/deutsche-bank-upgrades-alcoa-to-buy,Vick Meyer,,,,,,
2020-01-17 00:00:00 UTC,76 Biggest Movers From Yesterday,AA,https://www.benzinga.com/news/20/01/15140838/76-biggest-movers-from-yesterday,Lisa Levin,,,,,,
2020-01-16 00:00:00 UTC,Mid-Afternoon Market Update: Alcoa Drops On Downbeat Q4 Results; Signet Jewelers Shares Gain,AA,https://www.benzinga.com/news/earnings/20/01/15137502/mid-afternoon-market-update-alcoa-drops-on-downbeat-q4-results-signet-jewelers-shares-gain,Lisa Levin,,,,,,
2020-01-16 00:00:00 UTC,42 Stocks Moving In Thursday's Mid-Day Session,AA,https://www.benzinga.com/news/20/01/15136857/42-stocks-moving-in-thursdays-mid-day-session,Lisa Levin,,,,,,
2020-01-16 00:00:00 UTC,"B of A Securities Maintains Underperform on Alcoa, Lowers Price Target to $20",AA,https://www.benzinga.com/news/20/01/15136426/b-of-a-securities-maintains-underperform-on-alcoa-lowers-price-target-to-20,Vick Meyer,,,,,,
2020-01-16 00:00:00 UTC,Alcoa shares are trading lower after the company reported worse-than-expected Q4 EPS and sales results.,AA,https://www.benzinga.com/wiim/20/01/15134222/alcoa-shares-are-trading-lower-after-the-company-reported-worse-than-expected-q4-eps-and-sales-resul,Benzinga Newsdesk,,,,,,
2020-01-16 00:00:00 UTC,21 Stocks Moving in Thursday's Pre-Market Session,AA,https://www.benzinga.com/news/20/01/15133349/21-stocks-moving-in-thursdays-pre-market-session,Lisa Levin,,,,,,
2020-01-16 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Gain Ahead Of Morgan Stanley Earnings,AA,https://www.benzinga.com/news/earnings/20/01/15132899/a-peek-into-the-markets-us-stock-futures-gain-ahead-of-morgan-stanley-earnings,Lisa Levin,,,,,,
2020-01-16 00:00:00 UTC,"7 Stocks To Watch For January 16, 2020",AA,https://www.benzinga.com/news/earnings/20/01/15132595/7-stocks-to-watch-for-january-16-2020,Lisa Levin,,,,,,
2020-01-15 00:00:00 UTC,Alcoa Reports Q4 Earnings Miss,AA,https://www.benzinga.com/news/earnings/20/01/15130716/alcoa-reports-q4-earnings-miss,Tanzeel Akhtar,,,,,,
2020-01-15 00:00:00 UTC,Alcoa Announces First Planned Sale Of Non-Core Assets,AA,https://www.benzinga.com/news/20/01/15130659/alcoa-announces-first-planned-sale-of-non-core-assets,Benzinga Newsdesk,,,,,,
2020-01-15 00:00:00 UTC,Alcoa Sees FY20 Total Alumina Shipments 13.6M-13.7M Tons; Expects Lower Quarterly Results In Bauxite Segment Due To Lower Pricing And Seasonally Lower Volumes,AA,https://www.benzinga.com/news/20/01/15130643/alcoa-sees-fy20-total-alumina-shipments-13-6m-13-7m-tons-expects-lower-quarterly-results-in-bauxite,Benzinga Newsdesk,,,,,,
2020-01-15 00:00:00 UTC,"Alcoa Q4 Adj. EPS $(0.31) Misses $(0.23) Estimate, Sales $2.44B Miss $2.47B Estimate",AA,https://www.benzinga.com/news/earnings/20/01/15130599/alcoa-q4-adj-eps-0-31-misses-0-23-estimate-sales-2-44b-miss-2-47b-estimate,Benzinga Newsdesk,,,,,,
2020-01-15 00:00:00 UTC,"8 Stocks To Watch For January 15, 2020",AA,https://www.benzinga.com/news/earnings/20/01/15124945/8-stocks-to-watch-for-january-15-2020,Lisa Levin,,,,,,
2020-01-15 00:00:00 UTC,"Earnings Scheduled For January 15, 2020",AA,https://www.benzinga.com/news/earnings/20/01/15124855/earnings-scheduled-for-january-15-2020,Lisa Levin,,,,,,
2020-01-03 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Tumble Following Airstrike In Baghdad,AA,https://www.benzinga.com/news/20/01/15065885/a-peek-into-the-markets-us-stock-futures-tumble-following-airstrike-in-baghdad,Lisa Levin,,,,,,
2020-01-03 00:00:00 UTC,"4 Stocks To Watch For January 3, 2020",AA,https://www.benzinga.com/news/earnings/20/01/15065548/4-stocks-to-watch-for-january-3-2020,Lisa Levin,,,,,,
2020-01-02 00:00:00 UTC,Alcoa Announces Agreement To Sell Gum Springs Facility In $250M Transaction,AA,https://www.benzinga.com/news/20/01/15063734/alcoa-announces-agreement-to-sell-gum-springs-facility-in-250m-transaction,Benzinga Newsdesk,,,,,,
2019-12-22 00:00:00 UTC,How The Dow Jones Industrial Average Changed Over The Past Decade,AA,https://www.benzinga.com/general/education/19/12/15027623/how-the-dow-jones-industrial-average-changed-over-the-past-decade,Wayne Duggan,,,,,,
2019-12-20 00:00:00 UTC,"B. Riley FBR Earlier Maintained Buy on Alcoa, Lowered Price Target to $25",AA,https://www.benzinga.com/news/19/12/15027590/b-riley-fbr-earlier-maintained-buy-on-alcoa-lowered-price-target-to-25,Benzinga_Newsdesk,,,,,,
2019-12-19 00:00:00 UTC,USW Sues Alcoa To Retain Retiree Life Insurance Benefits,AA,https://www.benzinga.com/news/19/12/15021400/usw-sues-alcoa-to-retain-retiree-life-insurance-benefits,Benzinga Newsdesk,,,,,,
2019-12-19 00:00:00 UTC,Alcoa Option Alert: Jul 17 $25 Calls Sweep (21) near the Ask: 1035 @ $1.4 vs 29 OI; Earnings 1/15 After Close [est] Ref=$21.65,AA,https://www.benzinga.com/markets/options/19/12/15020013/alcoa-option-alert-jul-17-25-calls-sweep-21-near-the-ask-1035-1-4-vs-29-oi-earnings-115-after-clo,Charles Gross,,,,,,
2019-12-17 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For December 17, 2019",AA,https://www.benzinga.com/analyst-ratings/upgrades/19/12/15004081/benzingas-top-upgrades-downgrades-for-december-17-2019,Lisa Levin,,,,,,
2019-12-17 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Signal Lower Start On Wall Street,AA,https://www.benzinga.com/news/19/12/15001179/a-peek-into-the-markets-us-stock-futures-up-ahead-of-economic-data,Lisa Levin,,,,,,
2019-12-17 00:00:00 UTC,"BMO Capital Downgrades Alcoa to Market Perform, Lowers Price Target to $23",AA,https://www.benzinga.com/news/19/12/15001092/bmo-capital-downgrades-alcoa-to-market-perform-lowers-price-target-to-23,Vick Meyer,,,,,,
2019-12-16 00:00:00 UTC,Alcoa To Permanently Close Point Comfort Refinery In Texas; Co. To Record Restructuring Charges Of ~$175M,AA,https://www.benzinga.com/news/19/12/14998764/alcoa-to-permanently-close-point-comfort-refinery-in-texas-co-to-record-restructuring-charges-of-175,Benzinga Newsdesk,,,,,,
2019-12-12 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Alcoa, Lowers Price Target to $22",AA,https://www.benzinga.com/news/19/12/14979083/morgan-stanley-maintains-equal-weight-on-alcoa-lowers-price-target-to-22,Vick Meyer,,,,,,
2019-12-04 00:00:00 UTC,"UPDATE: Alcoa Will Reduce Co.'s Pension, OPEB Liabilities By ~$190M",AA,https://www.benzinga.com/news/19/12/14933155/update-alcoa-will-reduce-co-s-pension-opeb-liabilities-by-190m,Benzinga Newsdesk,,,,,,
2019-12-04 00:00:00 UTC,"Alcoa Reports Added Actions On Pension, Other Postemployment Benefits In US",AA,https://www.benzinga.com/news/19/12/14933150/alcoa-reports-added-actions-on-pension-other-postemployment-benefits-in-us,Benzinga Newsdesk,,,,,,
2019-11-15 00:00:00 UTC,35 Stocks Moving in Friday's Pre-Market Session,AA,https://www.benzinga.com/news/19/11/14819504/35-stocks-moving-in-fridays-pre-market-session,Lisa Levin,,,,,,
2019-11-13 00:00:00 UTC,"UPDATE: Bank Of America Downgrades Alcoa To Underperform, Maintains $21 Target 'amid limited catalysts and a still cautious aluminum view' And 'Given the recent run up in shares'",AA,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14799966/update-bank-of-america-downgrades-alcoa-to-underperform-maintains-21-target-amid-li,Benzinga_Newsdesk,,,,,,
2019-11-13 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For November 13, 2019",AA,https://www.benzinga.com/analyst-ratings/upgrades/19/11/14797528/benzingas-top-upgrades-downgrades-for-november-13-2019,Lisa Levin,,,,,,
2019-11-13 00:00:00 UTC,Bank of America Downgrades Alcoa to Underperform,AA,https://www.benzinga.com/news/19/11/14795628/bank-of-america-downgrades-alcoa-to-underperform,Vick Meyer,,,,,,
2019-11-07 00:00:00 UTC,"Morgan Stanley Assumes Alcoa at Equal-Weight, Announces $25 Price Target",AA,https://www.benzinga.com/news/19/11/14756509/morgan-stanley-assumes-alcoa-at-equal-weight-announces-25-price-target,Vick Meyer,,,,,,
2019-11-01 00:00:00 UTC,"Shares of several aluminum companies are trading higher on optimism around the U.S.-China trade deal. China's factory activity expanded and U.S. jobs growth slowed less than expected in October, signalling optimism around the global economy.",AA,https://www.benzinga.com/markets/wiim/19/11/14712922/shares-of-several-aluminum-companies-are-trading-higher-on-optimism-around-the-u-s-china-trade-deal,Benzinga Newsdesk,,,,,,
2019-10-23 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For October 23, 2019",AA,https://www.benzinga.com/analyst-ratings/upgrades/19/10/14645580/benzingas-top-upgrades-downgrades-for-october-23-2019,Lisa Levin,,,,,,
2019-10-21 00:00:00 UTC,"UPDATE: Gabelli & Co. Downgrades Alcoa To Hold As Firm Notes 'We now see aluminum as challenged given expected market growth of 3% ""at risk of"" 2% with increased Chinese scrap, and against 1-2% capacity creep'",AA,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14628431/update-gabelli-co-downgrades-alcoa-to-hold-as-firm-notes-we-now-see-aluminum-as-cha,Benzinga_Newsdesk,,,,,,
2019-10-21 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For October 21, 2019",AA,https://www.benzinga.com/analyst-ratings/upgrades/19/10/14628089/benzingas-top-upgrades-downgrades-for-october-21-2019,Lisa Levin,,,,,,
2019-10-21 00:00:00 UTC,Gabelli & Co. Downgrades Alcoa to Hold,AA,https://www.benzinga.com/news/19/10/14626515/gabelli-co-downgrades-alcoa-to-hold,Benzinga_Newsdesk,,,,,,
2019-10-18 00:00:00 UTC,Alcoa shares are trading higher despite no company-specific news. The stock has rallied approximately 14% over the past 8 trading sessions.,AA,https://www.benzinga.com/markets/wiim/19/10/14621818/alcoa-shares-are-trading-higher-despite-no-company-specific-news-the-stock-has-rallied-approximately,Benzinga Newsdesk,,,,,,
2019-10-18 00:00:00 UTC,48 Biggest Movers From Yesterday,AA,https://www.benzinga.com/news/19/10/14618200/48-biggest-movers-from-yesterday,Lisa Levin,,,,,,
2019-10-17 00:00:00 UTC,32 Stocks Moving In Thursday's Mid-Day Session,AA,https://www.benzinga.com/news/19/10/14613412/32-stocks-moving-in-thursdays-mid-day-session,Lisa Levin,,,,,,
2019-10-17 00:00:00 UTC,"B. Riley Maintains Buy on Alcoa, Lowers Price Target to $26",AA,https://www.benzinga.com/news/19/10/14611381/b-riley-maintains-buy-on-alcoa-lowers-price-target-to-26,Vick Meyer,,,,,,
2019-10-17 00:00:00 UTC,Alcoa shares are trading higher despite the company reporting worse-than-expected Q3 EPS and sales results.,AA,https://www.benzinga.com/markets/wiim/19/10/14610665/alcoa-shares-are-trading-higher-despite-the-company-reporting-worse-than-expected-q3-eps-and-sales-r,Benzinga Newsdesk,,,,,,
2019-10-16 00:00:00 UTC,5 Stocks Moving In Wednesday's After-Hours Session,AA,https://www.benzinga.com/news/earnings/19/10/14607342/5-stocks-moving-in-wednesdays-after-hours-session,Brett Hershman,,,,,,
2019-10-16 00:00:00 UTC,Alcoa shares are trading higher despite the company reporting worse-than-expected Q3 EPS and sales results.,AA,https://www.benzinga.com/markets/wiim/19/10/14607368/alcoa-shares-are-trading-higher-despite-the-company-reporting-worse-than-expected-q3-eps-and-sales-r,Benzinga Newsdesk,,,,,,
2019-10-16 00:00:00 UTC,"Alcoa Sees FY19 Shipments Of Bauxite, Alumina And Aluminum Unchanged From Prior Estimates",AA,https://www.benzinga.com/news/19/10/14607061/alcoa-sees-fy19-shipments-of-bauxite-alumina-and-aluminum-unchanged-from-prior-estimates,Benzinga Newsdesk,,,,,,
2019-10-16 00:00:00 UTC,Alcoa Corporation Announces Portfolio Review; Co. To Pursue Non-Core Asset Sales Expected To Generate $500M-$1B,AA,https://www.benzinga.com/news/19/10/14607055/alcoa-corporation-announces-portfolio-review-co-to-pursue-non-core-asset-sales-expected-to-generate,Benzinga Newsdesk,,,,,,
2019-10-16 00:00:00 UTC,"Alcoa Q3 Adj. EPS $(0.44) Misses $(0.32) Estimate, Sales $2.57B Miss $2.59B Estimate",AA,https://www.benzinga.com/news/earnings/19/10/14607033/alcoa-q3-adj-eps-0-44-misses-0-32-estimate-sales-2-57b-miss-2-59b-estimate,Benzinga Newsdesk,,,,,,
2019-10-16 00:00:00 UTC,"Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later",AA,https://www.benzinga.com/news/earnings/19/10/14603979/bank-of-america-results-keep-financial-sector-flowing-with-netflix-in-focus-later,JJ Kinahan,,,,,,
2019-10-16 00:00:00 UTC,"11 Stocks To Watch For October 16, 2019",AA,https://www.benzinga.com/news/earnings/19/10/14600880/11-stocks-to-watch-for-october-16-2019,Lisa Levin,,,,,,
2019-10-16 00:00:00 UTC,"Earnings Scheduled For October 16, 2019",AA,https://www.benzinga.com/news/earnings/19/10/14600856/earnings-scheduled-for-october-16-2019,Lisa Levin,,,,,,
2019-10-14 00:00:00 UTC,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition",AA,https://www.benzinga.com/news/earnings/19/10/14588213/earnings-econ-numbers-and-the-beige-book-pepper-the-second-round-of-the-wetrader-competition,Chris Dier-Scalise,,,,,,
2019-10-11 00:00:00 UTC,Shares of several basic material companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.,AA,https://www.benzinga.com/markets/wiim/19/10/14581537/shares-of-several-basic-material-companies-are-trading-higher-after-president-trump-made-positive-re,Benzinga Newsdesk,,,,,,
2019-10-10 00:00:00 UTC,"JP Morgan Maintains Overweight on Alcoa, Lowers Price Target to $26",AA,https://www.benzinga.com/news/19/10/14575103/jp-morgan-maintains-overweight-on-alcoa-lowers-price-target-to-26,Vick Meyer,,,,,,
2019-10-08 00:00:00 UTC,"Shares of several basic material companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made.",AA,https://www.benzinga.com/markets/wiim/19/10/14561731/shares-of-several-basic-material-companies-are-trading-lower-as-optimism-around-the-upcoming-u-s-chi,Benzinga Newsdesk,,,,,,
2019-10-07 00:00:00 UTC,Alcoa Corp For Q3 Has Recorded $37M Restructuring Charge For Employee Termination And Severance Costs,AA,https://www.benzinga.com/news/19/10/14556692/alcoa-corp-for-q3-has-recorded-37m-restructuring-charge-for-employee-termination-and-severance-costs,Benzinga Newsdesk,,,,,,
2019-09-23 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For September 23, 2019",AA,https://www.benzinga.com/analyst-ratings/upgrades/19/09/14474360/benzingas-top-upgrades-downgrades-for-september-23-2019,Lisa Levin,,,,,,
2019-09-23 00:00:00 UTC,Alcoa shares are trading lower after Goldman Sachs downgraded the stock from Buy to Neutral and lowered the price target from $30 to $25 per share.,AA,https://www.benzinga.com/markets/wiim/19/09/14472250/alcoa-shares-are-trading-lower-after-goldman-sachs-downgraded-the-stock-from-buy-to-neutral-and-lowe,Benzinga Newsdesk,,,,,,
2019-09-23 00:00:00 UTC,10 Biggest Price Target Changes For Monday,AA,https://www.benzinga.com/analyst-ratings/price-target/19/09/14471761/10-biggest-price-target-changes-for-monday,Lisa Levin,,,,,,
2019-09-23 00:00:00 UTC,"Goldman Sachs Downgrades Alcoa to Neutral, Lowers Price Target to $25",AA,https://www.benzinga.com/news/19/09/14470275/goldman-sachs-downgrades-alcoa-to-neutral-lowers-price-target-to-25,Vick Meyer,,,,,,
2019-09-20 00:00:00 UTC,United Steelworkers At Five Alcoa US Locations Ratify New Labor Agreement,AA,https://www.benzinga.com/news/19/09/14463536/united-steelworkers-at-five-alcoa-us-locations-ratify-new-labor-agreement,Benzinga Newsdesk,,,,,,
2019-09-11 00:00:00 UTC,"Shares of several aluminum companies are trading higher. Credit Suisse upgraded Alcoa's stock to Outperform as the firm expects 'alumina prices to recover on significant capacity cuts in China, an end to inventory destocking, and the Alpart shutdown.'",AA,https://www.benzinga.com/markets/wiim/19/09/14416600/shares-of-several-aluminum-companies-are-trading-higher-credit-suisse-upgraded-alcoas-stock-to-outpe,Benzinga Newsdesk,,,,,,
2019-09-11 00:00:00 UTC,Credit Suisse Upgrades Alcoa After 'Key Downside Risk Factor' Dissipates,AA,https://www.benzinga.com/analyst-ratings/analyst-color/19/09/14414447/credit-suisse-upgrades-alcoa-after-key-downside-risk-factor-dissipates,Jayson Derrick,,,,,,
2019-09-11 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For September 11, 2019",AA,https://www.benzinga.com/analyst-ratings/upgrades/19/09/14414396/benzingas-top-upgrades-downgrades-for-september-11-2019,Lisa Levin,,,,,,
2019-09-11 00:00:00 UTC,"UPDATE: Credit Suisse Upgrades Alcoa To Outperform, Raises Target To $27 As Firm Notes 'we expect alumina prices to recover on significant capacity cuts in China, an end to inventory destocking, and the Alpart shutdown'",AA,https://www.benzinga.com/analyst-ratings/analyst-color/19/09/14414222/update-credit-suisse-upgrades-alcoa-to-outperform-raises-target-to-27-as-firm-notes,Benzinga_Newsdesk,,,,,,
2019-09-11 00:00:00 UTC,"Credit Suisse Upgrades Alcoa to Outperform, Raises Price Target to $27",AA,https://www.benzinga.com/news/19/09/14412417/credit-suisse-upgrades-alcoa-to-outperform-raises-price-target-to-27,Benzinga_Newsdesk,,,,,,
2019-09-09 00:00:00 UTC,Mid-Afternoon Market Update: NASADQ Down 0.5%; ACADIA Pharmaceuticals Shares Spike Higher,AA,https://www.benzinga.com/news/earnings/19/09/14399899/mid-afternoon-market-update-nasadq-down-0-5-acadia-pharmaceuticals-shares-spike-higher,Lisa Levin,,,,,,
2019-09-09 00:00:00 UTC,Mid-Day Market Update: Crude Oil Up Over 2%; Neurotrope Shares Plunge,AA,https://www.benzinga.com/news/earnings/19/09/14399066/mid-day-market-update-crude-oil-up-over-2-neurotrope-shares-plunge,Lisa Levin,,,,,,
2019-09-09 00:00:00 UTC,"Mid-Morning Market Update: Markets Mostly Higher; Alcoa To Consolidate Sales, Procurement And Commercial Operations",AA,https://www.benzinga.com/news/19/09/14397973/mid-morning-market-update-markets-mostly-higher-alcoa-to-consolidate-sales-procurement-and-commercia,Lisa Levin,,,,,,
2019-09-09 00:00:00 UTC,"Alcoa To Consolidate Sales, Procurement And Commercial Operations, Cuts Staff",AA,https://www.benzinga.com/news/19/09/14396306/alcoa-to-consolidate-sales-procurement-and-commercial-operations-cuts-staff,Tanzeel Akhtar,,,,,,
2019-09-09 00:00:00 UTC,"Alcoa Announces it Will Consolidate Sales, Procurement and Other Commercial Capabilities at an Enterprise Level",AA,https://www.benzinga.com/news/19/09/14395712/alcoa-announces-it-will-consolidate-sales-procurement-and-other-commercial-capabilities-at-an-enterp,Charles Gross,,,,,,
